,rank,change,name,service,genre
37,38,(-1),모두의마블,Netmarble,보드
38,39,(-1),카운터사이드,NEXON Company,롤플레잉
39,40,(NEW),블레이드&소울 레볼루션,Netmarble,롤플레잉
0,1,(-),ROBLOX,Roblox Corporation,어드벤처
1,2,(-),리니지W,NCSOFT,롤플레잉
2,3,(-),언디셈버,LINE Games,롤플레잉
3,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4,5,(+4),리니지M,NCSOFT Corporation,롤플레잉
5,6,(+2),뮤오리진3,Webzen Inc.,롤플레잉
6,7,(-1),원신,miHoYo Limited,어드벤처
7,8,(-1),전략적 팀 전투,"Riot Games, Inc",전략
8,9,(-4),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
9,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
10,11,(-),브롤스타즈,Supercell,액션
11,12,(-),바람의나라 연,NEXON Company,롤플레잉
12,13,(+2),리니지2M,NCSOFT Corporation,롤플레잉
13,14,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
14,15,(-2),제2의 나라,Netmarble,롤플레잉
15,16,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
16,17,(-1),블루 아카이브,NEXON Company,롤플레잉
17,18,(+1),포켓몬고,"Niantic, Inc.",어드벤처
18,19,(-1),피파 모바일,NEXON Company,스포츠
19,20,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
20,21,(-1),세븐나이츠2,Netmarble,롤플레잉
21,22,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
22,23,(-1),삼국지 전략판,Qookka Games,전략
23,24,(+2),테일드 데몬 슬레이어,CookApps,롤플레잉
24,25,(-),메이플스토리M,NEXON Company,롤플레잉
25,26,(-2),좀비고등학교,AWESOMEPIECE,아케이드
26,27,(+4),블레이드&소울2,NCSOFT,롤플레잉
27,28,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
28,29,(-2),2X,JOYGAME KOREA,롤플레잉
29,30,(NEW),A3: 스틸얼라이브,Netmarble,롤플레잉
30,31,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
31,32,(-3),미르4,"Wemade Co., Ltd",롤플레잉
32,33,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
33,34,(-4),그랑사가,NPIXEL,롤플레잉
34,35,(+1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
35,36,(NEW),V4,NEXON Company,롤플레잉
36,37,(NEW),기적의 검,4399 KOREA,롤플레잉
37,38,(+1),카운터사이드,NEXON Company,롤플레잉
38,39,(-5),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
39,40,(-5),배틀그라운드 모바일,PUBG CORPORATION,액션
0,1,(-),ROBLOX,Roblox Corporation,어드벤처
1,2,(-),리니지W,NCSOFT,롤플레잉
2,3,(-),언디셈버,LINE Games,롤플레잉
3,4,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4,5,(-),리니지M,NCSOFT Corporation,롤플레잉
5,6,(-),뮤오리진3,Webzen Inc.,롤플레잉
6,7,(-),원신,miHoYo Limited,어드벤처
7,8,(-),전략적 팀 전투,"Riot Games, Inc",전략
8,9,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
9,10,(+1),브롤스타즈,Supercell,액션
10,11,(+1),바람의나라 연,NEXON Company,롤플레잉
11,12,(+1),리니지2M,NCSOFT Corporation,롤플레잉
12,13,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
13,14,(+1),제2의 나라,Netmarble,롤플레잉
14,15,(+3),포켓몬고,"Niantic, Inc.",어드벤처
15,16,(-7),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
16,17,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
17,18,(+2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
18,19,(-2),블루 아카이브,NEXON Company,롤플레잉
19,20,(-1),피파 모바일,NEXON Company,스포츠
20,21,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
21,22,(-1),세븐나이츠2,Netmarble,롤플레잉
22,23,(-),삼국지 전략판,Qookka Games,전략
23,24,(+1),메이플스토리M,NEXON Company,롤플레잉
24,25,(+2),블레이드&소울2,NCSOFT,롤플레잉
25,26,(+4),A3: 스틸얼라이브,Netmarble,롤플레잉
26,27,(-3),테일드 데몬 슬레이어,CookApps,롤플레잉
27,28,(-2),좀비고등학교,AWESOMEPIECE,아케이드
28,29,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
29,30,(+2),미르4,"Wemade Co., Ltd",롤플레잉
30,31,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
31,32,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
32,33,(+2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
33,34,(-),그랑사가,NPIXEL,롤플레잉
34,35,(+2),기적의 검,4399 KOREA,롤플레잉
35,36,(-7),2X,JOYGAME KOREA,롤플레잉
36,37,(-1),V4,NEXON Company,롤플레잉
37,38,(-),카운터사이드,NEXON Company,롤플레잉
38,39,(NEW),소시지맨,XD Entertainment Pte Ltd,액션
39,40,(NEW),블레이드&소울 레볼루션,Netmarble,롤플레잉
0,1,(NEW),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-1),ROBLOX,Roblox Corporation,어드벤처
2,3,(-1),리니지W,NCSOFT,롤플레잉
3,4,(+1),리니지M,NCSOFT Corporation,롤플레잉
4,5,(-2),언디셈버,LINE Games,롤플레잉
5,6,(-2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
6,7,(-),원신,miHoYo Limited,어드벤처
7,8,(-2),뮤오리진3,Webzen Inc.,롤플레잉
8,9,(+2),바람의나라 연,NEXON Company,롤플레잉
9,10,(-2),전략적 팀 전투,"Riot Games, Inc",전략
10,11,(-2),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
11,12,(-2),브롤스타즈,Supercell,액션
12,13,(-1),리니지2M,NCSOFT Corporation,롤플레잉
13,14,(-),제2의 나라,Netmarble,롤플레잉
14,15,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
15,16,(-1),포켓몬고,"Niantic, Inc.",어드벤처
16,17,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
17,18,(+2),피파 모바일,NEXON Company,스포츠
18,19,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
19,20,(-1),블루 아카이브,NEXON Company,롤플레잉
20,21,(-),카트라이더 러쉬플러스,NEXON Company,자동차 경주
21,22,(-),세븐나이츠2,Netmarble,롤플레잉
22,23,(-7),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
23,24,(-),메이플스토리M,NEXON Company,롤플레잉
24,25,(-2),삼국지 전략판,Qookka Games,전략
25,26,(-1),블레이드&소울2,NCSOFT,롤플레잉
26,27,(+1),좀비고등학교,AWESOMEPIECE,아케이드
27,28,(-2),A3: 스틸얼라이브,Netmarble,롤플레잉
28,29,(+4),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
29,30,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
30,31,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
31,32,(-2),미르4,"Wemade Co., Ltd",롤플레잉
32,33,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
33,34,(-7),테일드 데몬 슬레이어,CookApps,롤플레잉
34,35,(+3),카운터사이드,NEXON Company,롤플레잉
35,36,(+1),V4,NEXON Company,롤플레잉
36,37,(-3),그랑사가,NPIXEL,롤플레잉
37,38,(-3),기적의 검,4399 KOREA,롤플레잉
38,39,(NEW),모두의마블,Netmarble,보드
39,40,(NEW),Football Manager 2022 Mobile,SEGA,스포츠
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-1),리니지W,NCSOFT,롤플레잉
4,5,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
5,6,(-1),언디셈버,LINE Games,롤플레잉
6,7,(-),원신,miHoYo Limited,어드벤처
7,8,(+1),바람의나라 연,NEXON Company,롤플레잉
8,9,(+4),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
10,11,(+1),전략적 팀 전투,"Riot Games, Inc",전략
11,12,(-4),뮤오리진3,Webzen Inc.,롤플레잉
12,13,(-1),브롤스타즈,Supercell,액션
13,14,(-),제2의 나라,Netmarble,롤플레잉
14,15,(NEW),넷마블 프로야구 2022,Netmarble,스포츠
15,16,(-),포켓몬고,"Niantic, Inc.",어드벤처
16,17,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
17,18,(-1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
18,19,(-1),피파 모바일,NEXON Company,스포츠
19,20,(-),블루 아카이브,NEXON Company,롤플레잉
20,21,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
21,22,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
22,23,(-1),세븐나이츠2,Netmarble,롤플레잉
23,24,(-),메이플스토리M,NEXON Company,롤플레잉
24,25,(-),삼국지 전략판,Qookka Games,전략
25,26,(+3),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
26,27,(-),좀비고등학교,AWESOMEPIECE,아케이드
27,28,(-2),블레이드&소울2,NCSOFT,롤플레잉
28,29,(-1),A3: 스틸얼라이브,Netmarble,롤플레잉
29,30,(-7),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
30,31,(+1),미르4,"Wemade Co., Ltd",롤플레잉
31,32,(+4),V4,NEXON Company,롤플레잉
32,33,(-2),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
33,34,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
34,35,(-5),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
35,36,(-1),카운터사이드,NEXON Company,롤플레잉
36,37,(NEW),팔라독 택틱스,"GRAVITY Co., Ltd.",캐주얼 게임
37,38,(-4),테일드 데몬 슬레이어,CookApps,롤플레잉
38,39,(-1),기적의 검,4399 KOREA,롤플레잉
39,40,(-3),그랑사가,NPIXEL,롤플레잉
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),리니지W,NCSOFT,롤플레잉
4,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
5,6,(-),언디셈버,LINE Games,롤플레잉
6,7,(+1),바람의나라 연,NEXON Company,롤플레잉
7,8,(-1),원신,miHoYo Limited,어드벤처
8,9,(-),리니지2M,NCSOFT Corporation,롤플레잉
9,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
10,11,(-),전략적 팀 전투,"Riot Games, Inc",전략
11,12,(+3),넷마블 프로야구 2022,Netmarble,스포츠
12,13,(-),브롤스타즈,Supercell,액션
13,14,(-),제2의 나라,Netmarble,롤플레잉
14,15,(+1),포켓몬고,"Niantic, Inc.",어드벤처
15,16,(-4),뮤오리진3,Webzen Inc.,롤플레잉
16,17,(+2),피파 모바일,NEXON Company,스포츠
17,18,(-),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
18,19,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
19,20,(NEW),컴투스프로야구V22,Com2uS,스포츠
20,21,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
21,22,(-2),블루 아카이브,NEXON Company,롤플레잉
22,23,(+1),메이플스토리M,NEXON Company,롤플레잉
23,24,(-1),세븐나이츠2,Netmarble,롤플레잉
24,25,(-3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
25,26,(-1),삼국지 전략판,Qookka Games,전략
26,27,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
27,28,(+6),라이즈 오브 킹덤즈,Lilith Games,전략
28,29,(+2),미르4,"Wemade Co., Ltd",롤플레잉
29,30,(+2),V4,NEXON Company,롤플레잉
30,31,(-4),좀비고등학교,AWESOMEPIECE,아케이드
31,32,(-4),블레이드&소울2,NCSOFT,롤플레잉
32,33,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
33,34,(+3),팔라독 택틱스,"GRAVITY Co., Ltd.",캐주얼 게임
34,35,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
35,36,(-6),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
36,37,(-8),A3: 스틸얼라이브,Netmarble,롤플레잉
37,38,(-2),카운터사이드,NEXON Company,롤플레잉
38,39,(+1),그랑사가,NPIXEL,롤플레잉
39,40,(NEW),블레이드 키우기,mobirix,시뮬레이션
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),리니지W,NCSOFT,롤플레잉
4,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
5,6,(-),언디셈버,LINE Games,롤플레잉
6,7,(-),바람의나라 연,NEXON Company,롤플레잉
7,8,(-),원신,miHoYo Limited,어드벤처
8,9,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
9,10,(-1),리니지2M,NCSOFT Corporation,롤플레잉
10,11,(+1),넷마블 프로야구 2022,Netmarble,스포츠
11,12,(-1),전략적 팀 전투,"Riot Games, Inc",전략
12,13,(NEW),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
13,14,(-1),브롤스타즈,Supercell,액션
14,15,(-1),제2의 나라,Netmarble,롤플레잉
15,16,(-1),포켓몬고,"Niantic, Inc.",어드벤처
16,17,(+3),컴투스프로야구V22,Com2uS,스포츠
17,18,(-1),피파 모바일,NEXON Company,스포츠
18,19,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
19,20,(-2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
20,21,(-5),뮤오리진3,Webzen Inc.,롤플레잉
21,22,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
22,23,(-),메이플스토리M,NEXON Company,롤플레잉
23,24,(-2),블루 아카이브,NEXON Company,롤플레잉
24,25,(-1),세븐나이츠2,Netmarble,롤플레잉
25,26,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
26,27,(-1),삼국지 전략판,Qookka Games,전략
27,28,(-),라이즈 오브 킹덤즈,Lilith Games,전략
28,29,(-),미르4,"Wemade Co., Ltd",롤플레잉
29,30,(-),V4,NEXON Company,롤플레잉
30,31,(-4),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
31,32,(-1),좀비고등학교,AWESOMEPIECE,아케이드
32,33,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
33,34,(-),팔라독 택틱스,"GRAVITY Co., Ltd.",캐주얼 게임
34,35,(-3),블레이드&소울2,NCSOFT,롤플레잉
35,36,(+4),블레이드 키우기,mobirix,시뮬레이션
36,37,(-2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
37,38,(NEW),킹덤삼국,BLANCOZONE KR,전략
38,39,(-3),트라하 인피니티,MOAI GAMES Corporation.,롤플레잉
39,40,(-1),그랑사가,NPIXEL,롤플레잉
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(+2),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
3,4,(-),리니지W,NCSOFT,롤플레잉
4,5,(+2),바람의나라 연,NEXON Company,롤플레잉
5,6,(-),언디셈버,LINE Games,롤플레잉
6,7,(NEW),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
7,8,(-5),리니지M,NCSOFT Corporation,롤플레잉
8,9,(-1),원신,miHoYo Limited,어드벤처
9,10,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
10,11,(+2),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
11,12,(-1),넷마블 프로야구 2022,Netmarble,스포츠
12,13,(-3),리니지2M,NCSOFT Corporation,롤플레잉
13,14,(-2),전략적 팀 전투,"Riot Games, Inc",전략
14,15,(-1),브롤스타즈,Supercell,액션
15,16,(+1),컴투스프로야구V22,Com2uS,스포츠
16,17,(-1),포켓몬고,"Niantic, Inc.",어드벤처
17,18,(-3),제2의 나라,Netmarble,롤플레잉
18,19,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
19,20,(-2),피파 모바일,NEXON Company,스포츠
20,21,(+4),세븐나이츠2,Netmarble,롤플레잉
21,22,(-1),뮤오리진3,Webzen Inc.,롤플레잉
22,23,(-2),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
23,24,(-),블루 아카이브,NEXON Company,롤플레잉
24,25,(-2),메이플스토리M,NEXON Company,롤플레잉
25,26,(-4),냥코 대전쟁,PONOS Corporation,캐주얼 게임
26,27,(-1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
27,28,(-1),삼국지 전략판,Qookka Games,전략
28,29,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
29,30,(-1),미르4,"Wemade Co., Ltd",롤플레잉
30,31,(-1),V4,NEXON Company,롤플레잉
31,32,(+2),팔라독 택틱스,"GRAVITY Co., Ltd.",캐주얼 게임
32,33,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
33,34,(+4),킹덤삼국,BLANCOZONE KR,전략
34,35,(-),블레이드&소울2,NCSOFT,롤플레잉
35,36,(-5),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
36,37,(NEW),카운터사이드,NEXON Company,롤플레잉
37,38,(-2),블레이드 키우기,mobirix,시뮬레이션
38,39,(-2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
39,40,(-8),좀비고등학교,AWESOMEPIECE,아케이드
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(+4),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
3,4,(-1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4,5,(-1),리니지W,NCSOFT,롤플레잉
5,6,(-1),바람의나라 연,NEXON Company,롤플레잉
6,7,(-1),언디셈버,LINE Games,롤플레잉
7,8,(-),리니지M,NCSOFT Corporation,롤플레잉
8,9,(-),원신,miHoYo Limited,어드벤처
9,10,(+1),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
10,11,(-1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
11,12,(+1),리니지2M,NCSOFT Corporation,롤플레잉
12,13,(+2),브롤스타즈,Supercell,액션
13,14,(+2),컴투스프로야구V22,Com2uS,스포츠
14,15,(-1),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(+1),포켓몬고,"Niantic, Inc.",어드벤처
16,17,(+1),제2의 나라,Netmarble,롤플레잉
17,18,(+3),세븐나이츠2,Netmarble,롤플레잉
18,19,(-7),넷마블 프로야구 2022,Netmarble,스포츠
19,20,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
20,21,(-1),피파 모바일,NEXON Company,스포츠
21,22,(+2),블루 아카이브,NEXON Company,롤플레잉
22,23,(-),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
23,24,(+1),메이플스토리M,NEXON Company,롤플레잉
24,25,(-3),뮤오리진3,Webzen Inc.,롤플레잉
25,26,(+1),카트라이더 러쉬플러스,NEXON Company,자동차 경주
26,27,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
27,28,(NEW),원소첨탑,Efun Company,어드벤처
28,29,(-1),삼국지 전략판,Qookka Games,전략
29,30,(-1),라이즈 오브 킹덤즈,Lilith Games,전략
30,31,(-1),미르4,"Wemade Co., Ltd",롤플레잉
31,32,(NEW),마법스크롤상인 지오 with NAVER WEBTOON,Super Planet,롤플레잉
32,33,(+2),블레이드&소울2,NCSOFT,롤플레잉
33,34,(-1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
34,35,(-4),V4,NEXON Company,롤플레잉
35,36,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
36,37,(+2),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
37,38,(-4),킹덤삼국,BLANCOZONE KR,전략
38,39,(NEW),블레이드&소울 레볼루션,Netmarble,롤플레잉
39,40,(-3),카운터사이드,NEXON Company,롤플레잉
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
3,4,(+1),리니지W,NCSOFT,롤플레잉
4,5,(-1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(-),언디셈버,LINE Games,롤플레잉
7,8,(-),리니지M,NCSOFT Corporation,롤플레잉
8,9,(-),원신,miHoYo Limited,어드벤처
9,10,(+1),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
10,11,(-1),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
11,12,(+1),브롤스타즈,Supercell,액션
12,13,(-1),리니지2M,NCSOFT Corporation,롤플레잉
13,14,(+1),전략적 팀 전투,"Riot Games, Inc",전략
14,15,(+1),포켓몬고,"Niantic, Inc.",어드벤처
15,16,(+2),세븐나이츠2,Netmarble,롤플레잉
16,17,(+3),검은사막 모바일,PEARL ABYSS,롤플레잉
17,18,(-1),제2의 나라,Netmarble,롤플레잉
18,19,(-3),블루 아카이브,NEXON Company,롤플레잉
19,20,(-6),컴투스프로야구V22,Com2uS,스포츠
20,21,(-),피파 모바일,NEXON Company,스포츠
21,22,(+4),카트라이더 러쉬플러스,NEXON Company,자동차 경주
22,23,(-),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
23,24,(+4),원소첨탑,Efun Company,어드벤처
24,25,(+2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
25,26,(-2),메이플스토리M,NEXON Company,롤플레잉
26,27,(-5),마법스크롤상인 지오 with NAVER WEBTOON,Super Planet,롤플레잉
27,28,(-3),뮤오리진3,Webzen Inc.,롤플레잉
28,29,(-),삼국지 전략판,Qookka Games,전략
29,30,(-11),넷마블 프로야구 2022,Netmarble,스포츠
30,31,(-),미르4,"Wemade Co., Ltd",롤플레잉
31,32,(-2),라이즈 오브 킹덤즈,Lilith Games,전략
32,33,(-),블레이드&소울2,NCSOFT,롤플레잉
33,34,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
34,35,(-),V4,NEXON Company,롤플레잉
35,36,(+3),블레이드&소울 레볼루션,Netmarble,롤플레잉
36,37,(-),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
37,38,(+2),카운터사이드,NEXON Company,롤플레잉
38,39,(NEW),정마담,REACH RICH,롤플레잉
39,40,(NEW),좀비고등학교,AWESOMEPIECE,아케이드
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(-),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
3,4,(-),리니지W,NCSOFT,롤플레잉
4,5,(-),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
5,6,(-),바람의나라 연,NEXON Company,롤플레잉
6,7,(+1),리니지M,NCSOFT Corporation,롤플레잉
7,8,(-1),언디셈버,LINE Games,롤플레잉
8,9,(-),원신,miHoYo Limited,어드벤처
9,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
10,11,(+2),리니지2M,NCSOFT Corporation,롤플레잉
11,12,(-),브롤스타즈,Supercell,액션
12,13,(+1),전략적 팀 전투,"Riot Games, Inc",전략
13,14,(+8),카트라이더 러쉬플러스,NEXON Company,자동차 경주
14,15,(-),포켓몬고,"Niantic, Inc.",어드벤처
15,16,(-),세븐나이츠2,Netmarble,롤플레잉
16,17,(+1),제2의 나라,Netmarble,롤플레잉
17,18,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
18,19,(-),블루 아카이브,NEXON Company,롤플레잉
19,20,(-9),에곤 : 인페르나 벨룸,주식회사 아이톡시,롤플레잉
20,21,(-),피파 모바일,NEXON Company,스포츠
21,22,(-2),컴투스프로야구V22,Com2uS,스포츠
22,23,(-),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
23,24,(+3),마법스크롤상인 지오 with NAVER WEBTOON,Super Planet,롤플레잉
24,25,(-1),원소첨탑,Efun Company,어드벤처
25,26,(+2),뮤오리진3,Webzen Inc.,롤플레잉
26,27,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
27,28,(-2),메이플스토리M,NEXON Company,롤플레잉
28,29,(+2),미르4,"Wemade Co., Ltd",롤플레잉
29,30,(-1),삼국지 전략판,Qookka Games,전략
30,31,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
31,32,(+1),블레이드&소울2,NCSOFT,롤플레잉
32,33,(+1),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
33,34,(-4),넷마블 프로야구 2022,Netmarble,스포츠
34,35,(-),V4,NEXON Company,롤플레잉
35,36,(+1),리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략
36,37,(-1),블레이드&소울 레볼루션,Netmarble,롤플레잉
37,38,(NEW),DC 월드 콜라이드,Nuverse,롤플레잉
38,39,(-),정마담,REACH RICH,롤플레잉
39,40,(NEW),킹덤 : 전쟁의 불씨,파우게임즈,롤플레잉
0,1,(-),던전앤파이터 모바일,NEXON Company,롤플레잉
1,2,(-),ROBLOX,Roblox Corporation,어드벤처
2,3,(+1),리니지W,NCSOFT,롤플레잉
3,4,(+1),오딘: 발할라 라이징,KAKAO GAMES CORP.,롤플레잉
4,5,(-2),신의 탑M: 위대한 여정,NGELGAMES,롤플레잉
5,6,(+1),리니지M,NCSOFT Corporation,롤플레잉
6,7,(+2),원신,miHoYo Limited,어드벤처
7,8,(-2),바람의나라 연,NEXON Company,롤플레잉
8,9,(-1),언디셈버,LINE Games,롤플레잉
9,10,(-),쿠키런: 킹덤,Devsisters Corporation,롤플레잉
10,11,(+3),카트라이더 러쉬플러스,NEXON Company,자동차 경주
11,12,(-1),리니지2M,NCSOFT Corporation,롤플레잉
12,13,(-1),브롤스타즈,Supercell,액션
13,14,(+1),포켓몬고,"Niantic, Inc.",어드벤처
14,15,(-2),전략적 팀 전투,"Riot Games, Inc",전략
15,16,(-),세븐나이츠2,Netmarble,롤플레잉
16,17,(-),제2의 나라,Netmarble,롤플레잉
17,18,(NEW),프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,음악
18,19,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
19,20,(-1),블루 아카이브,NEXON Company,롤플레잉
20,21,(-),피파 모바일,NEXON Company,스포츠
21,22,(+1),히어로즈 테일즈,37 MOBILE GAMES,롤플레잉
22,23,(-1),컴투스프로야구V22,Com2uS,스포츠
23,24,(+3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
24,25,(-),원소첨탑,Efun Company,어드벤처
25,26,(+3),미르4,"Wemade Co., Ltd",롤플레잉
26,27,(-1),뮤오리진3,Webzen Inc.,롤플레잉
27,28,(+10),DC 월드 콜라이드,Nuverse,롤플레잉
28,29,(+4),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
29,30,(+1),라이즈 오브 킹덤즈,Lilith Games,전략
30,31,(NEW),퍼펙트 아레나,KingKongSOFT,롤플레잉
31,32,(-4),메이플스토리M,NEXON Company,롤플레잉
