,rank,change,name,service,genre
16,17,(+1),냥코 대전쟁,PONOS,캐주얼 게임
17,18,(+1),좀비고등학교,AWESOMEPIECE,아케이드
18,19,(+3),킹스레이드,VESPA INC.,롤플레잉
19,20,(-),포켓몬고,"NIANTIC, INC.",어드벤처
20,21,(-4),헌드레드 소울,EFUN COMPANY,롤플레잉
21,22,(+1),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
22,23,(+1),모두의마블 for kakao,NETMARBLE GAMES,보드
23,24,(-3),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
24,25,(+2),마블 퓨처파이트,NETMARBLE GAMES,롤플레잉
25,26,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
26,27,(new),클래시 오브 클랜,SUPERCELL,전략
27,28,(+1),프렌즈레이싱,KAKAO GAMES CORP.,자동차경주
28,29,(-1),소녀전선,LONGCHENG LTD.,롤플레잉
29,30,(-4),스피릿위시,NEXON COMPANY,롤플레잉
30,31,(-),클래시 로얄,SUPERCELL,전략
0,1,(-),크레이지아케이드 BnB M,NEXON COMPANY,아케이드
1,2,(-),리니지M,NCSOFT CORPORATION,롤플레잉
2,3,(-),브롤스타즈,SUPERCELL,액션
3,4,(-),ROBLOX,Roblox Corporation,어드벤처
4,5,(-),린: 더 라이트브링어,NEXON COMPANY,롤플레잉
5,6,(+2),프린세스 커넥트! Re:Dive,카카오게임즈,롤플레잉
6,7,(-),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
7,8,(-2),마스터 탱커,WEBZEN INC.,롤플레잉
8,9,(-),라스트오리진,SMARTJOY,롤플레잉
9,10,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
10,11,(+1),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
11,12,(-2),사무라이 쇼다운M,JOYCITY CORP.,롤플레잉
12,13,(+1),메이플스토리M,NEXON COMPANY,롤플레잉
13,14,(-1),세븐나이츠 for kakao,NETMARBLE GAMES,롤플레잉
14,15,(+1),라그나로크M: 영원한 사랑,"GRAVITY CO., LTD.",롤플레잉
15,16,(-1),제5인격,X.D. GLOBAL,어드벤처
16,17,(+1),좀비고등학교,AWESOMEPIECE,아케이드
17,18,(-1),냥코 대전쟁,PONOS,캐주얼 게임
18,19,(+1),포켓몬고,"NIANTIC, INC.",어드벤처
19,20,(-1),킹스레이드,VESPA INC.,롤플레잉
20,21,(+1),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
21,22,(-1),헌드레드 소울,HOUND 13,롤플레잉
22,23,(-),모두의마블 for kakao,NETMARBLE GAMES,보드
23,24,(-),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
24,25,(new),맨트라,CENTURY GAME (DIANDIAN INTERACTIVE),롤플레잉
25,26,(new),블리치 - 사신 격투,DENA HONG KONG LIMITED,롤플레잉
26,27,(-2),마블 퓨처파이트,NETMARBLE GAMES,롤플레잉
27,28,(-1),클래시 오브 클랜,SUPERCELL,전략
28,29,(-),소녀전선,LONGCHENG LTD.,롤플레잉
29,30,(new),페이트 그랜드 오더,NETMARBLE GAMES,롤플레잉
30,31,(new),붕괴3rd,MIHOYO LIMITED,액션
0,1,(-),크레이지아케이드 BnB M,NEXON COMPANY,아케이드
1,2,(new),트라하,NEXON COMPANY,롤플레잉
2,3,(-1),리니지M,NCSOFT CORPORATION,롤플레잉
3,4,(-1),브롤스타즈,SUPERCELL,액션
4,5,(-1),ROBLOX,Roblox Corporation,어드벤처
5,6,(new),라이프애프터,X.D. GLOBAL,어드벤처
6,7,(-1),프린세스 커넥트! Re:Dive,카카오게임즈,롤플레잉
7,8,(-1),블레이드&소울 레볼루션,NETMARBLE,롤플레잉
8,9,(-4),린: 더 라이트브링어,NEXON COMPANY,롤플레잉
9,10,(-),배틀그라운드 모바일,PUBG CORPORATION,액션
10,11,(-2),라스트오리진,SMARTJOY,롤플레잉
11,12,(-1),리니지2 레볼루션,NETMARBLE GAMES,롤플레잉
12,13,(-),메이플스토리M,NEXON COMPANY,롤플레잉
13,14,(+2),제5인격,X.D. GLOBAL,어드벤처
14,15,(-7),마스터 탱커,WEBZEN INC.,롤플레잉
15,16,(+1),좀비고등학교,AWESOMEPIECE,아케이드
16,17,(-2),라그나로크M: 영원한 사랑,"GRAVITY CO., LTD.",롤플레잉
17,18,(-),냥코 대전쟁,PONOS,캐주얼 게임
18,19,(-5),세븐나이츠 for kakao,NETMARBLE GAMES,롤플레잉
19,20,(+5),맨트라,CENTURY GAME (DIANDIAN INTERACTIVE),롤플레잉
20,21,(-9),사무라이 쇼다운M,JOYCITY CORP.,롤플레잉
21,22,(-3),포켓몬고,"NIANTIC, INC.",어드벤처
22,23,(-1),헌드레드 소울,HOUND 13,롤플레잉
23,24,(-4),킹스레이드,VESPA INC.,롤플레잉
24,25,(-4),에픽세븐,SMILEGATE MEGAPORT,롤플레잉
25,26,(-),블리치 - 사신 격투,DENA HONG KONG LIMITED,롤플레잉
26,27,(-4),모두의마블 for kakao,NETMARBLE GAMES,보드
27,28,(-4),오크: 전쟁의 서막,EFUN COMPANY,롤플레잉
28,29,(-2),마블 퓨처파이트,NETMARBLE GAMES,롤플레잉
29,30,(-2),클래시 오브 클랜,SUPERCELL,전략
30,31,(new),검은사막 모바일,PEARL ABYSS,롤플레잉
31,32,(-2),페이트 그랜드 오더,Netmarble,롤플레잉
32,33,(+2),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES Co.,Ltd.",롤플레잉
33,34,(-),클래시 로얄,Supercell,전략
34,35,(-6),소녀전선,X.D. Global,롤플레잉
35,36,(-5),붕괴3rd,miHoYo Limited,액션
36,37,(-4),프렌즈레이싱,Kakao Games Corp.,레이싱
37,38,(-2),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
38,39,(+1),레이븐: New WORLD,Netmarble,롤플레잉
39,40,(-2),미라클,Hazard Games,롤플레잉
0,1,(+1),트라하,NEXON Company,롤플레잉
1,2,(-1),크레이지아케이드 BnB M,NEXON Company,롤플레잉
2,3,(-),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-),브롤스타즈,Supercell,액션
4,5,(+1),라이프애프터,X.D. Global,어드벤처
5,6,(+6),리니지2 레볼루션,Netmarble,롤플레잉
6,7,(-2),ROBLOX,Roblox Corporation,어드벤처
7,8,(-1),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
8,9,(+22),검은사막 모바일,PEARL ABYSS,롤플레잉
9,10,(-2),블레이드&소울 레볼루션,Netmarble,롤플레잉
10,11,(-2),린: 더 라이트브링어,NEXON Company,롤플레잉
11,12,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
12,13,(-),메이플스토리M,NEXON Company,롤플레잉
13,14,(+15),마블 퓨처파이트,Netmarble,롤플레잉
14,15,(+1),좀비고등학교,AWESOMEPIECE,아케이드
15,16,(-5),라스트오리진,smart joy,롤플레잉
16,17,(+2),세븐나이츠 for kakao,Netmarble,롤플레잉
17,18,(+8),블리치 - 사신 격투,DeNA HONG KONG LIMITED,롤플레잉
18,19,(+1),맨트라,Century Game (DIANDIAN INTERACTIVE),롤플레잉
19,20,(-6),제5인격,X.D. Global,어드벤처
20,21,(-3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
21,22,(+1),헌드레드 소울,HOUND 13,액션
22,23,(-1),포켓몬고,"Niantic, Inc.",어드벤처
23,24,(+3),모두의마블 for kakao,Netmarble,보드
24,25,(-),에픽세븐,Smilegate Megaport,롤플레잉
25,26,(-2),킹스레이드,Vespa Inc.,롤플레잉
26,27,(-10),라그나로크M: 영원한 사랑,"GRAVITY Co., Ltd.",롤플레잉
27,28,(-13),마스터 탱커,WEBZEN INC.,롤플레잉
28,29,(+1),클래시 오브 클랜,Supercell,전략
29,30,(-9),사무라이 쇼다운M,JOYCITY Corp.,롤플레잉
30,31,(NEW),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES Co.,Ltd.",롤플레잉
0,1,(-),트라하,NEXON Company,롤플레잉
1,2,(+1),리니지M,NCSOFT Corporation,롤플레잉
2,3,(-1),크레이지아케이드 BnB M,NEXON Company,아케이드
3,4,(NEW),프렌즈 타운,Kakao Games Corp.,퍼즐
4,5,(-1),브롤스타즈,Supercell,액션
5,6,(-1),라이프애프터,X.D. Global,어드벤처
6,7,(-),ROBLOX,Roblox Corporation,어드벤처
7,8,(-2),리니지2 레볼루션,Netmarble,롤플레잉
8,9,(+1),블레이드&소울 레볼루션,Netmarble,롤플레잉
9,10,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
10,11,(-3),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
11,12,(+3),좀비고등학교,AWESOMEPIECE,아케이드
12,13,(-2),린: 더 라이트브링어,NEXON Company,롤플레잉
13,14,(-2),배틀그라운드 모바일,PUBG CORPORATION,액션
14,15,(NEW),더 킹 오브 파이터즈 올스타 (체험판),Netmarble,롤플레잉
15,16,(-3),메이플스토리M,NEXON Company,롤플레잉
16,17,(-3),마블 퓨처파이트,Netmarble,롤플레잉
17,18,(-),블리치 - 사신 격투,DeNA HONG KONG LIMITED,롤플레잉
18,19,(+4),포켓몬고,"Niantic, Inc.",어드벤처
19,20,(-1),맨트라,Century Game (DIANDIAN INTERACTIVE),롤플레잉
20,21,(-4),세븐나이츠 for kakao,Netmarble,롤플레잉
21,22,(-2),제5인격,X.D. Global,어드벤처
22,23,(-7),라스트오리진,smart joy,롤플레잉
23,24,(-3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
24,25,(-3),헌드레드 소울,HOUND 13,액션
25,26,(+5),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES Co.,Ltd.",롤플레잉
26,27,(-2),에픽세븐,Smilegate Megaport,롤플레잉
27,28,(-4),모두의마블 for kakao,Netmarble,보드
28,29,(NEW),이사만루2018,Netmarble,스포츠
29,30,(-3),라그나로크M: 영원한 사랑,"GRAVITY Co., Ltd.",롤플레잉
30,31,(-5),킹스레이드,Vespa Inc.,롤플레잉
0,1,(-),트라하,NEXON Company,롤플레잉
1,2,(+13),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
2,3,(+1),프렌즈 타운,Kakao Games Corp.,퍼즐
3,4,(-2),리니지M,NCSOFT Corporation,롤플레잉
4,5,(-),브롤스타즈,Supercell,액션
5,6,(-),라이프애프터,X.D. Global,어드벤처
6,7,(+1),리니지2 레볼루션,Netmarble,롤플레잉
7,8,(-1),ROBLOX,Roblox Corporation,어드벤처
8,9,(-),블레이드&소울 레볼루션,Netmarble,롤플레잉
9,10,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
10,11,(-8),크레이지아케이드 BnB M,NEXON Company,아케이드
11,12,(-1),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
12,13,(+6),포켓몬고,"Niantic, Inc.",어드벤처
13,14,(-2),좀비고등학교,AWESOMEPIECE,아케이드
14,15,(+2),마블 퓨처파이트,Netmarble,롤플레잉
15,16,(-3),린: 더 라이트브링어,NEXON Company,롤플레잉
16,17,(-3),배틀그라운드 모바일,PUBG CORPORATION,액션
17,18,(-2),메이플스토리M,NEXON Company,롤플레잉
18,19,(-1),블리치 - 사신 격투,DeNA HONG KONG LIMITED,롤플레잉
19,20,(+6),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES Co.,Ltd.",롤플레잉
20,21,(+1),제5인격,X.D. Global,어드벤처
21,22,(-2),세븐나이츠 for kakao,Netmarble,롤플레잉
22,23,(-),라스트오리진,smart joy,롤플레잉
23,24,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
24,25,(-),헌드레드 소울,HOUND 13,액션
25,26,(+1),에픽세븐,Smilegate Megaport,롤플레잉
26,27,(-7),맨트라,Century Game (DIANDIAN INTERACTIVE),롤플레잉
27,28,(-),모두의마블 for kakao,Netmarble,보드
28,29,(+4),클래시 로얄,Supercell,전략
29,30,(+4),페이트 그랜드 오더,Netmarble,롤플레잉
30,31,(-),킹스레이드,Vespa Inc.,롤플레잉
0,1,(+1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
1,2,(+1),프렌즈 타운,Kakao Games Corp.,퍼즐
2,3,(-2),트라하,NEXON Company,롤플레잉
3,4,(-),리니지M,NCSOFT Corporation,롤플레잉
4,5,(-),브롤스타즈,Supercell,액션
5,6,(+1),리니지2 레볼루션,Netmarble,롤플레잉
6,7,(+1),ROBLOX,Roblox Corporation,어드벤처
7,8,(+2),검은사막 모바일,PEARL ABYSS,롤플레잉
8,9,(-),블레이드&소울 레볼루션,Netmarble,롤플레잉
9,10,(-4),라이프애프터,X.D. Global,어드벤처
10,11,(+1),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
11,12,(+3),마블 퓨처파이트,Netmarble,롤플레잉
12,13,(-),포켓몬고,"Niantic, Inc.",어드벤처
13,14,(-),좀비고등학교,AWESOMEPIECE,아케이드
14,15,(+2),배틀그라운드 모바일,PUBG CORPORATION,액션
15,16,(+2),메이플스토리M,NEXON Company,롤플레잉
16,17,(-1),린: 더 라이트브링어,NEXON Company,롤플레잉
17,18,(+2),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES Co.,Ltd.",롤플레잉
18,19,(+2),제5인격,X.D. Global,어드벤처
19,20,(+8),모두의마블 for kakao,Netmarble,보드
20,21,(+3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
21,22,(+1),라스트오리진,smart joy,롤플레잉
22,23,(+3),에픽세븐,Smilegate Megaport,롤플레잉
23,24,(-5),블리치 - 사신 격투,DeNA HONG KONG LIMITED,롤플레잉
24,25,(-),헌드레드 소울,HOUND 13,액션
25,26,(-4),세븐나이츠 for kakao,Netmarble,롤플레잉
26,27,(+6),소녀전선,X.D. Global,롤플레잉
27,28,(NEW),이사만루2018,Netmarble,스포츠
28,29,(+6),클래시 오브 클랜,Supercell,전략
29,30,(-1),클래시 로얄,Supercell,전략
30,31,(-1),페이트 그랜드 오더,Netmarble,롤플레잉
0,1,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
1,2,(+3),브롤스타즈,Supercell,액션
2,3,(-1),프렌즈 타운,Kakao Games Corp.,퍼즐
3,4,(-),리니지M,NCSOFT Corporation,롤플레잉
4,5,(NEW),카발 모바일,ESTgames Corp.,롤플레잉
5,6,(-3),트라하,NEXON Company,롤플레잉
6,7,(-),ROBLOX,Roblox Corporation,어드벤처
7,8,(NEW),아르카,"GAMELAND(HK)CO.,LIMITED",롤플레잉
8,9,(-1),검은사막 모바일,PEARL ABYSS,롤플레잉
9,10,(-1),블레이드&소울 레볼루션,Netmarble,롤플레잉
10,11,(+1),마블 퓨처파이트,Netmarble,롤플레잉
11,12,(NEW),드래곤라자2,"Skymoons Technology, Inc",롤플레잉
12,13,(-3),라이프애프터,X.D. Global,어드벤처
13,14,(-8),리니지2 레볼루션,Netmarble,롤플레잉
14,15,(-2),포켓몬고,"Niantic, Inc.",어드벤처
15,16,(-5),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
16,17,(-3),좀비고등학교,AWESOMEPIECE,아케이드
17,18,(-3),배틀그라운드 모바일,PUBG CORPORATION,액션
18,19,(+5),블리치 - 사신 격투,DeNA HONG KONG LIMITED,롤플레잉
19,20,(-4),메이플스토리M,NEXON Company,롤플레잉
20,21,(-2),제5인격,X.D. Global,어드벤처
21,22,(-4),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES Co.,Ltd.",롤플레잉
22,23,(-6),린: 더 라이트브링어,NEXON Company,롤플레잉
23,24,(-3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
24,25,(+1),세븐나이츠 for kakao,Netmarble,롤플레잉
25,26,(+10),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
26,27,(-5),라스트오리진,smart joy,롤플레잉
27,28,(-5),에픽세븐,Smilegate Megaport,롤플레잉
28,29,(-9),모두의마블 for kakao,Netmarble,보드
29,30,(-),클래시 로얄,Supercell,전략
30,31,(-4),소녀전선,X.D. Global,롤플레잉
0,1,(-),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
1,2,(-),브롤스타즈,Supercell,액션
2,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
3,4,(+1),카발 모바일,ESTgames Corp.,롤플레잉
4,5,(+2),ROBLOX,Roblox Corporation,어드벤처
5,6,(+2),아르카,"GAMELAND(HK)CO.,LIMITED",롤플레잉
6,7,(-1),트라하,NEXON Company,롤플레잉
7,8,(+1),검은사막 모바일,PEARL ABYSS,롤플레잉
8,9,(+3),드래곤라자2,"Skymoons Technology, Inc",롤플레잉
9,10,(+6),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
10,11,(+4),포켓몬고,"Niantic, Inc.",어드벤처
11,12,(-1),마블 퓨처파이트,Netmarble,롤플레잉
12,13,(+1),리니지2 레볼루션,Netmarble,롤플레잉
13,14,(-1),라이프애프터,X.D. Global,어드벤처
14,15,(-5),블레이드&소울 레볼루션,Netmarble,롤플레잉
15,16,(+2),배틀그라운드 모바일,PUBG CORPORATION,액션
16,17,(-),좀비고등학교,AWESOMEPIECE,아케이드
17,18,(+2),메이플스토리M,NEXON Company,롤플레잉
18,19,(NEW),일령계획,Longtu Korea Inc.,롤플레잉
19,20,(+1),제5인격,X.D. Global,어드벤처
20,21,(+3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
21,22,(+3),세븐나이츠 for kakao,Netmarble,롤플레잉
22,23,(-),린: 더 라이트브링어,NEXON Company,롤플레잉
23,24,(-2),히어로칸타레 with NAVER WEBTOON,"NGEL GAMES Co.,Ltd.",롤플레잉
24,25,(+2),라스트오리진,smart joy,롤플레잉
25,26,(+3),모두의마블 for kakao,Netmarble,보드
26,27,(+1),에픽세븐,Smilegate Megaport,롤플레잉
27,28,(+2),클래시 로얄,Supercell,전략
28,29,(+2),소녀전선,X.D. Global,롤플레잉
29,30,(NEW),클래시 오브 클랜,Supercell,전략
30,31,(NEW),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
0,1,(NEW),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1,2,(-),브롤스타즈,Supercell,액션
2,3,(-2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
3,4,(-1),리니지M,NCSOFT Corporation,롤플레잉
4,5,(-1),카발 모바일,ESTgames Corp.,롤플레잉
5,6,(-1),ROBLOX,Roblox Corporation,어드벤처
6,7,(-),트라하,NEXON Company,롤플레잉
7,8,(-2),아르카,"GAMELAND(HK)CO.,LIMITED",롤플레잉
8,9,(NEW),랑그릿사,ZlongGames,전략
9,10,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
10,11,(-2),드래곤라자2,"Skymoons Technology, Inc",롤플레잉
11,12,(-2),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
12,13,(-),리니지2 레볼루션,Netmarble,롤플레잉
13,14,(-3),포켓몬고,"Niantic, Inc.",어드벤처
14,15,(-3),마블 퓨처파이트,Netmarble,롤플레잉
15,16,(-2),라이프애프터,X.D. Global,어드벤처
16,17,(+1),메이플스토리M,NEXON Company,롤플레잉
17,18,(-1),좀비고등학교,AWESOMEPIECE,아케이드
18,19,(-3),배틀그라운드 모바일,PUBG CORPORATION,액션
19,20,(-5),블레이드&소울 레볼루션,Netmarble,롤플레잉
20,21,(-2),일령계획,Longtu Korea Inc.,롤플레잉
21,22,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
22,23,(-3),제5인격,X.D. Global,어드벤처
23,24,(+7),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
24,25,(-3),세븐나이츠 for kakao,Netmarble,롤플레잉
25,26,(-1),라스트오리진,smart joy,롤플레잉
26,27,(-4),린: 더 라이트브링어,NEXON Company,롤플레잉
27,28,(-1),에픽세븐,Smilegate Megaport,롤플레잉
28,29,(+1),클래시 오브 클랜,Supercell,전략
29,30,(-4),모두의마블 for kakao,Netmarble,보드
30,31,(-2),소녀전선,X.D. Global,롤플레잉
0,1,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1,2,(-),브롤스타즈,Supercell,액션
2,3,(+1),리니지M,NCSOFT Corporation,롤플레잉
3,4,(-1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
4,5,(-),카발 모바일,ESTgames Corp.,롤플레잉
5,6,(+3),랑그릿사,ZlongGames,전략
6,7,(-1),ROBLOX,Roblox Corporation,어드벤처
7,8,(-),아르카,"GAMELAND(HK)CO.,LIMITED",롤플레잉
8,9,(-2),트라하,NEXON Company,롤플레잉
9,10,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
10,11,(+2),리니지2 레볼루션,Netmarble,롤플레잉
11,12,(-1),드래곤라자2,"Skymoons Technology, Inc",롤플레잉
12,13,(+1),포켓몬고,"Niantic, Inc.",어드벤처
13,14,(+6),블레이드&소울 레볼루션,Netmarble,롤플레잉
14,15,(-3),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
15,16,(-1),마블 퓨처파이트,Netmarble,롤플레잉
16,17,(+1),좀비고등학교,AWESOMEPIECE,아케이드
17,18,(-2),라이프애프터,X.D. Global,어드벤처
18,19,(+2),일령계획,Longtu Korea Inc.,롤플레잉
19,20,(-1),배틀그라운드 모바일,PUBG CORPORATION,액션
20,21,(+2),제5인격,X.D. Global,어드벤처
21,22,(-),냥코 대전쟁,PONOS Corporation,캐주얼 게임
22,23,(+1),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
23,24,(+1),세븐나이츠 for kakao,Netmarble,롤플레잉
24,25,(+4),클래시 오브 클랜,Supercell,전략
25,26,(-),라스트오리진,smart joy,롤플레잉
26,27,(+1),에픽세븐,Smilegate Megaport,롤플레잉
27,28,(+2),모두의마블 for kakao,Netmarble,보드
28,29,(-2),린: 더 라이트브링어,NEXON Company,롤플레잉
29,30,(+3),클래시 로얄,Supercell,전략
30,31,(-),소녀전선,X.D. Global,롤플레잉
0,1,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1,2,(+1),리니지M,NCSOFT Corporation,롤플레잉
2,3,(-1),브롤스타즈,Supercell,액션
3,4,(+2),랑그릿사,ZlongGames,전략
4,5,(+6),리니지2 레볼루션,Netmarble,롤플레잉
5,6,(-2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
6,7,(-),ROBLOX,Roblox Corporation,어드벤처
7,8,(+2),검은사막 모바일,PEARL ABYSS,롤플레잉
8,9,(-),트라하,NEXON Company,롤플레잉
9,10,(+4),블레이드&소울 레볼루션,Netmarble,롤플레잉
10,11,(+2),포켓몬고,"Niantic, Inc.",어드벤처
11,12,(-4),아르카,"GAMELAND(HK)CO.,LIMITED",롤플레잉
12,13,(NEW),메이플스토리M,NEXON Company,롤플레잉
13,14,(+1),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
14,15,(+1),마블 퓨처파이트,Netmarble,롤플레잉
15,16,(-11),카발 모바일,ESTgames Corp.,롤플레잉
16,17,(+3),배틀그라운드 모바일,PUBG CORPORATION,액션
17,18,(-1),좀비고등학교,AWESOMEPIECE,아케이드
18,19,(-),일령계획,Longtu Korea Inc.,롤플레잉
19,20,(-8),드래곤라자2,"Skymoons Technology, Inc",롤플레잉
20,21,(-3),라이프애프터,X.D. Global,어드벤처
21,22,(-1),제5인격,X.D. Global,어드벤처
22,23,(-1),냥코 대전쟁,PONOS Corporation,캐주얼 게임
23,24,(+1),클래시 오브 클랜,Supercell,전략
24,25,(+2),에픽세븐,Smilegate Megaport,롤플레잉
25,26,(-3),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
26,27,(-3),세븐나이츠 for kakao,Netmarble,롤플레잉
27,28,(-),모두의마블 for kakao,Netmarble,보드
28,29,(+1),클래시 로얄,Supercell,전략
29,30,(-4),라스트오리진,smart joy,롤플레잉
30,31,(-),소녀전선,X.D. Global,롤플레잉
0,1,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1,2,(-),리니지M,NCSOFT Corporation,롤플레잉
2,3,(NEW),로한M,PLAYWITH Inc.,롤플레잉
3,4,(-1),브롤스타즈,Supercell,액션
4,5,(-),리니지2 레볼루션,Netmarble,롤플레잉
5,6,(NEW),BTS WORLD,Netmarble,캐주얼 게임
6,7,(-),ROBLOX,Roblox Corporation,어드벤처
7,8,(-2),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
8,9,(-5),랑그릿사,ZlongGames,전략
9,10,(-2),검은사막 모바일,PEARL ABYSS,롤플레잉
10,11,(-1),블레이드&소울 레볼루션,Netmarble,롤플레잉
11,12,(-1),포켓몬고,"Niantic, Inc.",어드벤처
12,13,(NEW),탈리온,GAMEVIL,롤플레잉
13,14,(-5),트라하,NEXON Company,롤플레잉
14,15,(-2),메이플스토리M,NEXON Company,롤플레잉
15,16,(-4),아르카,"GAMELAND(HK)CO.,LIMITED",롤플레잉
16,17,(+1),좀비고등학교,AWESOMEPIECE,아케이드
17,18,(-4),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
18,19,(-3),배틀그라운드 모바일,PUBG CORPORATION,액션
19,20,(+6),원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉
20,21,(-6),마블 퓨처파이트,Netmarble,롤플레잉
21,22,(-1),라이프애프터,X.D. Global,어드벤처
22,23,(+2),에픽세븐,Smilegate Megaport,롤플레잉
23,24,(-2),제5인격,X.D. Global,어드벤처
24,25,(-2),냥코 대전쟁,PONOS Corporation,캐주얼 게임
25,26,(+2),모두의마블 for kakao,Netmarble,보드
26,27,(NEW),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
27,28,(-1),세븐나이츠 for kakao,Netmarble,롤플레잉
28,29,(-5),클래시 오브 클랜,Supercell,전략
29,30,(-14),카발 모바일,ESTgames Corp.,롤플레잉
30,31,(-2),클래시 로얄,Supercell,전략
0,1,(-),일곱개의 대죄: 그랜드 크로스,Netmarble,롤플레잉
1,2,(-),리니지M,NCSOFT Corporation,롤플레잉
2,3,(+1),브롤스타즈,Supercell,액션
3,4,(-1),로한M,PLAYWITH Inc.,롤플레잉
4,5,(-),리니지2 레볼루션,Netmarble,롤플레잉
5,6,(-),BTS WORLD,Netmarble,캐주얼 게임
6,7,(+1),더 킹 오브 파이터즈 올스타,Netmarble,롤플레잉
7,8,(-1),ROBLOX,Roblox Corporation,어드벤처
8,9,(-),랑그릿사,ZlongGames,전략
9,10,(-),검은사막 모바일,PEARL ABYSS,롤플레잉
10,11,(-),블레이드&소울 레볼루션,Netmarble,롤플레잉
11,12,(+1),탈리온,GAMEVIL,롤플레잉
12,13,(-1),포켓몬고,"Niantic, Inc.",어드벤처
13,14,(+1),메이플스토리M,NEXON Company,롤플레잉
14,15,(+8),에픽세븐,Smilegate Megaport,롤플레잉
15,16,(-2),트라하,NEXON Company,롤플레잉
16,17,(-),좀비고등학교,AWESOMEPIECE,아케이드
17,18,(+1),배틀그라운드 모바일,PUBG CORPORATION,액션
18,19,(-3),아르카,"GAMELAND(HK)CO.,LIMITED",롤플레잉
19,20,(+4),제5인격,X.D. Global,어드벤처
20,21,(+1),라이프애프터,X.D. Global,어드벤처
21,22,(+3),냥코 대전쟁,PONOS Corporation,캐주얼 게임
22,23,(-5),프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉
23,24,(+3),쿠키런: 오븐브레이크,Devsisters Corporation,아케이드
24,25,(+6),클래시 로얄,Supercell,전략
25,26,(+3),클래시 오브 클랜,Supercell,전략
26,27,(+5),라스트오리진,smart joy,롤플레잉
27,28,(-),세븐나이츠 for kakao,Netmarble,롤플레잉
28,29,(+4),소녀전선,X.D. Global,롤플레잉
