,column-1,column-1 2,column-2,column-3,column-4
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(+1),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
5,6,(-),아이온,㈜엔씨소프트,MMORPG
6,7,(-),서든어택,㈜넥슨코리아,FPS
7,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
8,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
9,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
10,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
13,14,(-1),카트라이더,㈜넥슨코리아,레이싱
14,15,(+1),사이퍼즈,㈜넥슨코리아,액션
15,16,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
16,17,(-2),리니지,㈜엔씨소프트,MMORPG
17,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(+4),검은사막,㈜펄어비스,MMORPG
19,20,(+4),마비노기,㈜넥슨코리아,MMORPG
20,21,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
21,22,(+3),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
22,23,(-3),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
23,24,(-5),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
24,25,(-4),디아블로2,블리자드 엔터테인먼트,RPG
25,26,(-),바람의나라,㈜넥슨코리아,MMORPG
26,27,(+2),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
27,28,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
28,29,(-1),리니지2,㈜엔씨소프트,MMORPG
29,30,(+1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
30,31,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
31,32,(-),파이널 판타지 14,㈜액토즈소프트,MMORPG
32,33,(+3),마비노기 영웅전,㈜넥슨코리아,액션 RPG
33,34,(-1),테라,㈜ 블루홀스튜디오,MMORPG
34,35,(-1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
35,36,(-1),스페셜포스,㈜드래곤플라이,FPS
36,37,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
37,38,(-),이카루스,(주)밸로프,MMORPG
38,39,(-),레드문,레드게임즈,RPG
39,40,(NEW),하스스톤,블리자드 엔터테인먼트,CCG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(+1),아이온,㈜엔씨소프트,MMORPG
5,6,(+1),서든어택,㈜넥슨코리아,FPS
6,7,(-2),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
7,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
8,9,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
9,10,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
10,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
13,14,(-),카트라이더,㈜넥슨코리아,레이싱
14,15,(-),사이퍼즈,㈜넥슨코리아,액션
15,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
16,17,(-),리니지,㈜엔씨소프트,MMORPG
17,18,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(-),검은사막,㈜펄어비스,MMORPG
19,20,(-),마비노기,㈜넥슨코리아,MMORPG
20,21,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
21,22,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
22,23,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
23,24,(-),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
24,25,(+1),바람의나라,㈜넥슨코리아,MMORPG
25,26,(+2),블레이드앤소울,㈜엔씨소프트,MMORPG
26,27,(-2),디아블로2,블리자드 엔터테인먼트,RPG
27,28,(-1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
28,29,(+1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
29,30,(-1),리니지2,㈜엔씨소프트,MMORPG
30,31,(+1),파이널 판타지 14,㈜액토즈소프트,MMORPG
31,32,(+1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
32,33,(-2),패스 오브 엑자일,㈜카카오게임즈,ARPG
33,34,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
34,35,(-1),테라,㈜ 블루홀스튜디오,MMORPG
35,36,(-),스페셜포스,㈜드래곤플라이,FPS
36,37,(+1),이카루스,(주)밸로프,MMORPG
37,38,(-1),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
38,39,(NEW),엘리온,(주)카카오게임즈,MMORPG
39,40,(NEW),클로저스,㈜넥슨코리아,벨트 스크롤 액션
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(+5),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
5,6,(+3),마인크래프트,엑스박스 게임 스튜디오,샌드박스
6,7,(-1),서든어택,㈜넥슨코리아,FPS
7,8,(-3),아이온,㈜엔씨소프트,MMORPG
8,9,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
9,10,(-3),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
10,11,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
13,14,(-),카트라이더,㈜넥슨코리아,레이싱
14,15,(-),사이퍼즈,㈜넥슨코리아,액션
15,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
16,17,(-),리니지,㈜엔씨소프트,MMORPG
17,18,(+1),검은사막,㈜펄어비스,MMORPG
18,19,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
19,20,(-),마비노기,㈜넥슨코리아,MMORPG
20,21,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
21,22,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
22,23,(-1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
23,24,(+1),바람의나라,㈜넥슨코리아,MMORPG
24,25,(+1),블레이드앤소울,㈜엔씨소프트,MMORPG
25,26,(+5),파이널 판타지 14,㈜액토즈소프트,MMORPG
26,27,(-2),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
27,28,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
28,29,(-5),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
29,30,(-),리니지2,㈜엔씨소프트,MMORPG
30,31,(-4),디아블로2,블리자드 엔터테인먼트,RPG
31,32,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
32,33,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
33,34,(+1),테라,㈜ 블루홀스튜디오,MMORPG
34,35,(-2),패스 오브 엑자일,㈜카카오게임즈,ARPG
35,36,(-),스페셜포스,㈜드래곤플라이,FPS
36,37,(-),이카루스,(주)밸로프,MMORPG
37,38,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
38,39,(-),엘리온,(주)카카오게임즈,MMORPG
39,40,(-),클로저스,㈜넥슨코리아,벨트 스크롤 액션
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
5,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
6,7,(-),서든어택,㈜넥슨코리아,FPS
7,8,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
8,9,(-1),아이온,㈜엔씨소프트,MMORPG
9,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
11,12,(-),발로란트,라이엇 게임즈,FPS
12,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
13,14,(-),카트라이더,㈜넥슨코리아,레이싱
14,15,(-),사이퍼즈,㈜넥슨코리아,액션
15,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
16,17,(+1),검은사막,㈜펄어비스,MMORPG
17,18,(-1),리니지,㈜엔씨소프트,MMORPG
18,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
19,20,(-),마비노기,㈜넥슨코리아,MMORPG
20,21,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
21,22,(-1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
22,23,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
23,24,(-),바람의나라,㈜넥슨코리아,MMORPG
24,25,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
25,26,(+1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
26,27,(-1),파이널 판타지 14,㈜액토즈소프트,MMORPG
27,28,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
28,29,(-),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
29,30,(+3),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
30,31,(-1),리니지2,㈜엔씨소프트,MMORPG
31,32,(+2),테라,㈜ 블루홀스튜디오,MMORPG
32,33,(-1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
33,34,(+2),스페셜포스,㈜드래곤플라이,FPS
34,35,(-4),디아블로2,블리자드 엔터테인먼트,RPG
35,36,(-1),패스 오브 엑자일,㈜카카오게임즈,ARPG
36,37,(-),이카루스,(주)밸로프,MMORPG
37,38,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
38,39,(-),엘리온,(주)카카오게임즈,MMORPG
39,40,(-),클로저스,㈜넥슨코리아,벨트 스크롤 액션
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
5,6,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
6,7,(-),서든어택,㈜넥슨코리아,FPS
7,8,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
8,9,(-),아이온,㈜엔씨소프트,MMORPG
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(+1),발로란트,라이엇 게임즈,FPS
11,12,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
12,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
13,14,(-),카트라이더,㈜넥슨코리아,레이싱
14,15,(-),사이퍼즈,㈜넥슨코리아,액션
15,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
16,17,(-),검은사막,㈜펄어비스,MMORPG
17,18,(-),리니지,㈜엔씨소프트,MMORPG
18,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
19,20,(+1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
20,21,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
21,22,(-2),마비노기,㈜넥슨코리아,MMORPG
22,23,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
23,24,(-),바람의나라,㈜넥슨코리아,MMORPG
24,25,(+2),파이널 판타지 14,㈜액토즈소프트,MMORPG
25,26,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
26,27,(+1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
27,28,(+1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
28,29,(-3),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
29,30,(-),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
30,31,(+1),테라,㈜ 블루홀스튜디오,MMORPG
31,32,(-1),리니지2,㈜엔씨소프트,MMORPG
32,33,(+1),스페셜포스,㈜드래곤플라이,FPS
33,34,(-1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
34,35,(-),디아블로2,블리자드 엔터테인먼트,RPG
35,36,(-),패스 오브 엑자일,㈜카카오게임즈,ARPG
36,37,(+2),엘리온,(주)카카오게임즈,MMORPG
37,38,(-),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
38,39,(+1),클로저스,㈜넥슨코리아,벨트 스크롤 액션
39,40,(-3),이카루스,(주)밸로프,MMORPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
5,6,(+2),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
6,7,(-1),마인크래프트,엑스박스 게임 스튜디오,샌드박스
7,8,(-1),서든어택,㈜넥슨코리아,FPS
8,9,(-),아이온,㈜엔씨소프트,MMORPG
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-),발로란트,라이엇 게임즈,FPS
11,12,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
12,13,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
13,14,(-),카트라이더,㈜넥슨코리아,레이싱
14,15,(-),사이퍼즈,㈜넥슨코리아,액션
15,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
16,17,(-),검은사막,㈜펄어비스,MMORPG
17,18,(-),리니지,㈜엔씨소프트,MMORPG
18,19,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
19,20,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
20,21,(-1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
21,22,(-),마비노기,㈜넥슨코리아,MMORPG
22,23,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
23,24,(-),바람의나라,㈜넥슨코리아,MMORPG
24,25,(-),파이널 판타지 14,㈜액토즈소프트,MMORPG
25,26,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
26,27,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
27,28,(+1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
28,29,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
29,30,(+1),테라,㈜ 블루홀스튜디오,MMORPG
30,31,(+1),리니지2,㈜엔씨소프트,MMORPG
31,32,(+1),스페셜포스,㈜드래곤플라이,FPS
32,33,(-5),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
33,34,(+2),패스 오브 엑자일,㈜카카오게임즈,ARPG
34,35,(-1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
35,36,(+1),엘리온,(주)카카오게임즈,MMORPG
36,37,(-2),디아블로2,블리자드 엔터테인먼트,RPG
37,38,(+1),클로저스,㈜넥슨코리아,벨트 스크롤 액션
38,39,(NEW),테일즈위버,㈜넥슨코리아,드라마틱 온라인 액션 RPG
39,40,(-2),디아블로3,블리자드 엔터테인먼트 코리아,롤플레잉
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(+1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
5,6,(-1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
6,7,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
7,8,(+1),아이온,㈜엔씨소프트,MMORPG
8,9,(-1),서든어택,㈜넥슨코리아,FPS
9,10,(+1),발로란트,라이엇 게임즈,FPS
10,11,(-1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
11,12,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
12,13,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
13,14,(-),카트라이더,㈜넥슨코리아,레이싱
14,15,(-),사이퍼즈,㈜넥슨코리아,액션
15,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
16,17,(+2),테일즈런너,㈜스마일게이트메가포트,레이싱
17,18,(-),리니지,㈜엔씨소프트,MMORPG
18,19,(+1),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
19,20,(-3),검은사막,㈜펄어비스,MMORPG
20,21,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
21,22,(+1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
22,23,(-1),마비노기,㈜넥슨코리아,MMORPG
23,24,(-),바람의나라,㈜넥슨코리아,MMORPG
24,25,(+2),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
25,26,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
26,27,(-2),파이널 판타지 14,㈜액토즈소프트,MMORPG
27,28,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
28,29,(-),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
29,30,(+4),패스 오브 엑자일,㈜카카오게임즈,ARPG
30,31,(-1),테라,㈜ 블루홀스튜디오,MMORPG
31,32,(+1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
32,33,(-1),스페셜포스,㈜드래곤플라이,FPS
33,34,(-3),리니지2,㈜엔씨소프트,MMORPG
34,35,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
35,36,(+1),디아블로2,블리자드 엔터테인먼트,RPG
36,37,(-1),엘리온,(주)카카오게임즈,MMORPG
37,38,(NEW),이카루스,(주)밸로프,MMORPG
38,39,(NEW),에이펙스 레전드,일레트로닉 아츠,배틀로얄
39,40,(NEW),클로저스,㈜넥슨코리아,벨트 스크롤 액션
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
5,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
6,7,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
7,8,(-),아이온,㈜엔씨소프트,MMORPG
8,9,(-),서든어택,㈜넥슨코리아,FPS
9,10,(+1),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-1),발로란트,라이엇 게임즈,FPS
11,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
12,13,(+1),카트라이더,㈜넥슨코리아,레이싱
13,14,(-1),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
14,15,(-),사이퍼즈,㈜넥슨코리아,액션
15,16,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
16,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
17,18,(-),리니지,㈜엔씨소프트,MMORPG
18,19,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
19,20,(-),검은사막,㈜펄어비스,MMORPG
20,21,(+1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
21,22,(+1),마비노기,㈜넥슨코리아,MMORPG
22,23,(-2),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
23,24,(-),바람의나라,㈜넥슨코리아,MMORPG
24,25,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
25,26,(-),블레이드앤소울,㈜엔씨소프트,MMORPG
26,27,(+3),패스 오브 엑자일,㈜카카오게임즈,ARPG
27,28,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
28,29,(-),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
29,30,(-3),파이널 판타지 14,㈜액토즈소프트,MMORPG
30,31,(+1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
31,32,(+2),리니지2,㈜엔씨소프트,MMORPG
32,33,(-2),테라,㈜ 블루홀스튜디오,MMORPG
33,34,(-1),스페셜포스,㈜드래곤플라이,FPS
34,35,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
35,36,(-),디아블로2,블리자드 엔터테인먼트,RPG
36,37,(-),엘리온,(주)카카오게임즈,MMORPG
37,38,(-),이카루스,(주)밸로프,MMORPG
38,39,(-),에이펙스 레전드,일레트로닉 아츠,배틀로얄
39,40,(NEW),톰 클랜시의 레인보우 식스 익스트랙션,유비소프트(주),FPS
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
5,6,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
6,7,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
7,8,(-),아이온,㈜엔씨소프트,MMORPG
8,9,(-),서든어택,㈜넥슨코리아,FPS
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(-),발로란트,라이엇 게임즈,FPS
11,12,(-),아키에이지,㈜엑스엘게임즈,판타지 RPG
12,13,(-),카트라이더,㈜넥슨코리아,레이싱
13,14,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
14,15,(+1),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
15,16,(-1),사이퍼즈,㈜넥슨코리아,액션
16,17,(-),테일즈런너,㈜스마일게이트메가포트,레이싱
17,18,(-),리니지,㈜엔씨소프트,MMORPG
18,19,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
19,20,(+1),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
20,21,(+1),마비노기,㈜넥슨코리아,MMORPG
21,22,(-2),검은사막,㈜펄어비스,MMORPG
22,23,(-),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
23,24,(+3),패스 오브 엑자일,㈜카카오게임즈,ARPG
24,25,(-1),바람의나라,㈜넥슨코리아,MMORPG
25,26,(-1),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
26,27,(-1),블레이드앤소울,㈜엔씨소프트,MMORPG
27,28,(+1),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
28,29,(-1),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
29,30,(-),파이널 판타지 14,㈜액토즈소프트,MMORPG
30,31,(+1),리니지2,㈜엔씨소프트,MMORPG
31,32,(-1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
32,33,(-),테라,㈜ 블루홀스튜디오,MMORPG
33,34,(-),스페셜포스,㈜드래곤플라이,FPS
34,35,(-),마비노기 영웅전,㈜넥슨코리아,액션 RPG
35,36,(+4),톰 클랜시의 레인보우 식스 익스트랙션,유비소프트(주),FPS
36,37,(-1),디아블로2,블리자드 엔터테인먼트,RPG
37,38,(-1),엘리온,(주)카카오게임즈,MMORPG
38,39,(-1),이카루스,(주)밸로프,MMORPG
39,40,(NEW),아바,(주)네오위즈,FPS/TPS
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(+1),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
5,6,(-1),배틀그라운드,"펍지주식회사, 카카오게임즈",서바이벌 슈팅
6,7,(-),마인크래프트,엑스박스 게임 스튜디오,샌드박스
7,8,(-),아이온,㈜엔씨소프트,MMORPG
8,9,(-),서든어택,㈜넥슨코리아,FPS
9,10,(-),천하제일상 거상,㈜에이케이인터렉티브,MMORPG
10,11,(+1),아키에이지,㈜엑스엘게임즈,판타지 RPG
11,12,(-1),발로란트,라이엇 게임즈,FPS
12,13,(-),카트라이더,㈜넥슨코리아,레이싱
13,14,(-),디아블로2 레저렉션,블리자드 엔터테인먼트 코리아,RPG
14,15,(-),오버워치,블리자드 엔터테인먼트,팀 기반 슈팅
15,16,(-),사이퍼즈,㈜넥슨코리아,액션
16,17,(+1),리니지,㈜엔씨소프트,MMORPG
17,18,(-1),테일즈런너,㈜스마일게이트메가포트,레이싱
18,19,(-),스타크래프트: 브루드 워,블리자드 엔터테인먼트 코리아,RTS
19,20,(-),크레이지 아케이드 비엔비,㈜넥슨코리아,아케이드
20,21,(-),마비노기,㈜넥슨코리아,MMORPG
21,22,(+2),패스 오브 엑자일,㈜카카오게임즈,ARPG
22,23,(-1),검은사막,㈜펄어비스,MMORPG
23,24,(-1),엘소드,㈜넥슨코리아,횡스크롤 액션 MMORPG
24,25,(-),바람의나라,㈜넥슨코리아,MMORPG
25,26,(-),월드 오브 워크래프트,블리자드 엔터테인먼트 코리아,MMORPG
26,27,(+3),파이널 판타지 14,㈜액토즈소프트,MMORPG
27,28,(-),라테일,㈜액토즈소프트,횡스크롤 액션 MMORPG
28,29,(-),포트나이트,에픽게임즈,빌딩 서바이벌 배틀로얄
29,30,(-3),블레이드앤소울,㈜엔씨소프트,MMORPG
30,31,(+1),콜 오브 듀티: 뱅가드,블리자드 엔터테인먼트 코리아,FPS
31,32,(-1),리니지2,㈜엔씨소프트,MMORPG
32,33,(-),테라,㈜ 블루홀스튜디오,MMORPG
33,34,(-),스페셜포스,㈜드래곤플라이,FPS
34,35,(NEW),시푸,슬로클랩,3인칭 액션
35,36,(-1),마비노기 영웅전,㈜넥슨코리아,액션 RPG
36,37,(-1),톰 클랜시의 레인보우 식스 익스트랙션,유비소프트(주),FPS
37,38,(NEW),클로저스,㈜넥슨코리아,벨트 스크롤 액션
38,39,(-2),디아블로2,블리자드 엔터테인먼트,RPG
39,40,(-1),이카루스,(주)밸로프,MMORPG
0,1,(-),리그 오브 레전드,라이엇 게임즈,MOBA
1,2,(-),피파온라인4,㈜넥슨코리아,스포츠
2,3,(-),로스트아크,㈜스마일게이트알피지,핵앤슬래시 MMORPG
3,4,(-),메이플스토리,㈜넥슨코리아,MMORPG
4,5,(-),던전앤파이터,㈜넥슨코리아,벨트 스크롤 액션 RPG
