,column-1,column-1 2,column-2,column-3,column-4
19,20,(+6),폴아웃 4,Bethesda Softworks,롤플레잉
20,21,(NEW),할로우 나이트,Team Cherry,액션
21,22,(+1),월페이퍼 엔진,Wallpaper Engine Team,유틸리티
22,23,(+2),서브노티카,Unknown Worlds Entertainment,어드벤처
23,24,(NEW),드래곤볼 Z 카카로트,BANDAI NAMCO Entertainment,액션
24,25,(NEW),갱비스트,Double Fine Presents,액션
25,26,(+1),다잉 라이트,Techland Publishing,액션
26,27,(+3),하우스 플리퍼,Frozen District,시뮬레이션
27,28,(+1),래프트,Square Enix,어드벤처
28,29,(NEW),니드 포 스피드 히트,Electronic Arts,레이싱
29,30,(+5),라이브러리 오브 루이나,ProjectMoon,인디
30,31,(NEW),그린 헬,Creepy Jar,인디
31,32,(NEW),비트 세이버,Beat Games,인디
32,33,(-21),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
33,34,(-1),풋볼 매니저 2020,SEGA,시뮬레이션
34,35,(NEW),커맨드 앤 컨커 리마스터 컬렉션,Electronic Arts,전략
35,36,(NEW),컵헤드,Studio MDHR Entertainment Inc.,액션
36,37,(+1),비세라 클린업 디테일,RuneStorm,시뮬레이션
37,38,(+2),디제이맥스 리스펙트 V,NEOWIZ,스포츠
38,39,(NEW),오리와 도깨비불,Xbox Game Studios,액션
39,40,(NEW),하프라이프: 알릭스,Valve,액션
0,1,(+1),플레이어언노운스 배틀그라운드,PUBG Corporation,FPS
1,2,(+1),문명 6,2K,전략
2,3,(-1),GTA 5,Rockstar Games,액션
3,4,(-),스타듀밸리,ConcernedApe,롤플레잉
4,5,(NEW),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
5,6,(NEW),몬스터 헌터: 월드,"CAPCOM Co., Ltd.",액션
6,7,(-1),테라리아,Re-Logic,롤플레잉
7,8,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
8,9,(-2),레드 데드 리뎀션 2,Rockstar Games,액션
9,10,(-1),사이버펑크 2077,CD PROJEKT RED,롤플레잉
10,11,(NEW),NBA 2K20,2K,스포츠
11,12,(-2),휴먼: 폴 플랫,Curve Digital,퍼즐
12,13,(NEW),톰 클랜시 레인보우 식스 시즈,Ubisoft,FPS
13,14,(-9),썸썸 편의점,"TALESSHOP Co., Ltd.",어드벤처
14,15,(NEW),보더랜드 3,2K,롤플레잉
15,16,(-5),원피스 해적무쌍 4,BANDAI NAMCO Entertainment,액션
16,17,(-4),마운트 앤 블레이드 2: 배너로드,TaleWorlds Entertainment,전략
17,18,(NEW),데스 스트랜딩,505 Games,액션
18,19,(NEW),다크 소울 3,"FromSoftware, Inc., BANDAI NAMCO Entertainment",롤플레잉
19,20,(-5),로보토미 코퍼레이션,ProjectMoon,인디
20,21,(-4),바이오하자드 RE:3,"CAPCOM Co., Ltd.",액션
21,22,(NEW),노베나 디아볼로스,H5DEV Games,인디
22,23,(NEW),데드 바이 데이라이트,Behaviour Digital Inc.,액션
23,24,(NEW),어쌔신크리드 오리진,Ubisoft,액션
24,25,(NEW),배틀필드 1,Electronic Arts,액션
25,26,(-5),할로우 나이트,Team Cherry,액션
26,27,(NEW),다키스트 던전,Red Hook Studios,롤플레잉
27,28,(+1),니드 포 스피드 히트,Electronic Arts,레이싱
28,29,(-3),다잉 라이트,Techland Publishing,액션
29,30,(-3),하우스 플리퍼,Frozen District,시뮬레이션
30,31,(-1),라이브러리 오브 루이나,ProjectMoon,인디
31,32,(NEW),폴아웃 76: 아톰즈,Bethesda Softworks,롤플레잉
32,33,(NEW),유로 트럭 시뮬레이터 2,SCS Software,시뮬레이션
33,34,(-15),림월드,Ludeon Studios,전략
34,35,(-3),비트 세이버,Beat Games,인디
35,36,(NEW),스타워즈 제다이: 오더의 몰락™,Electronic Arts,액션
36,37,(NEW),저니,Annapurna Interactive,어드벤처
37,38,(-2),컵헤드,Studio MDHR Entertainment Inc.,액션
38,39,(-5),풋볼 매니저 2020,SEGA,시뮬레이션
39,40,(NEW),디비니티: 오리지널 신 2,Larian Studios,롤플레잉
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,FPS
1,2,(-),문명 6,2K,전략
2,3,(-),GTA 5,Rockstar Games,액션
3,4,(+1),아크: 서바이벌 이볼브드,ConcernedApe,어드벤처
4,5,(-1),스타듀밸리,ConcernedApe,롤플레잉
5,6,(-),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
6,7,(NEW),더 심즈 4,Electronic Arts,캐주얼
7,8,(+2),사이버펑크 2077,CD PROJEKT RED,롤플레잉
8,9,(NEW),어쌔신크리드 오딧세이,Ubisoft,롤플레잉
9,10,(-2),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
10,11,(-2),레드 데드 리뎀션 2,Rockstar Games,액션
11,12,(-5),테라리아,Re-Logic,롤플레잉
12,13,(-1),휴먼: 폴 플랫,Curve Digital,퍼즐
13,14,(-1),톰 클랜시 레인보우 식스 시즈,Ubisoft,FPS
14,15,(NEW),킹덤 컴 : 딜리버랜스,Warhorse Studios,액션
15,16,(NEW),디트로이트: 비컴 휴먼,Quantic Dream,액션
16,17,(NEW),철권 7,BANDAI NAMCO Entertainment,액션
17,18,(-3),보더랜드 3,2K,롤플레잉
18,19,(NEW),데스페라도스 3,THQ Nordic,전략
19,20,(-4),원피스 해적무쌍 4,BANDAI NAMCO Entertainment,액션
20,21,(+2),데드 바이 데이라이트,Behaviour Digital Inc.,액션
21,22,(NEW),데스 스트랜딩,505 Games,액션
22,23,(NEW),더 포레스트,Endnight Games Ltd,서바이벌
23,24,(-4),로보토미 코퍼레이션,ProjectMoon,인디
24,25,(-8),마운트 앤 블레이드 2: 배너로드,TaleWorlds Entertainment,전략
25,26,(-7),다크 소울 3,"FromSoftware, Inc., BANDAI NAMCO Entertainment",롤플레잉
26,27,(NEW),어몽 어스,Innersloth,캐주얼
27,28,(NEW),배틀필드 5,Electronic Arts,액션
28,29,(-1),러스트,Facepunch Studios,FPS
29,30,(-2),니드 포 스피드 히트,Electronic Arts,레이싱
30,31,(-1),하우스 플리퍼,Frozen District,시뮬레이션
31,32,(+5),저니,Annapurna Interactive,어드벤처
32,33,(+5),컵헤드,Studio MDHR Entertainment Inc.,액션
33,34,(NEW),스타워즈: 배틀프론트 2,Electronic Arts,액션
34,35,(NEW),래프트,Square Enix,어드벤처
35,36,(NEW),돈 스타브 투게더,Klei Entertainment,어드벤처
36,37,(NEW),드래곤볼 Z 카카로트,BANDAI NAMCO Entertainment,액션
37,38,(+1),풋볼 매니저 2020,SEGA,시뮬레이션
38,39,(NEW),커맨드 앤 컨커 리마스터 컬렉션,Electronic Arts,전략
39,40,(-8),폴아웃 76,Bethesda Softworks,롤플레잉
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,FPS
1,2,(+1),GTA 5,Rockstar Games,액션
2,3,(+1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
3,4,(+4),사이버펑크 2077,CD PROJEKT RED,롤플레잉
4,5,(-),스타듀밸리,ConcernedApe,롤플레잉
5,6,(-4),문명 6,2K,전략
6,7,(+20),어몽 어스,Innersloth,캐주얼
7,8,(-2),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
8,9,(+12),데드 바이 데이라이트,Behaviour Digital Inc.,액션
9,10,(-),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
10,11,(-2),어쌔신크리드 오딧세이,Ubisoft,롤플레잉
11,12,(NEW),언더테일,tobyfox,롤플레잉
12,13,(-2),레드 데드 리뎀션 2,Rockstar Games,액션
13,14,(+2),디트로이트: 비컴 휴먼,Quantic Dream,액션
14,15,(-3),테라리아,Re-Logic,롤플레잉
15,16,(-3),휴먼: 폴 플랫,Curve Digital,퍼즐
16,17,(-3),톰 클랜시 레인보우 식스 시즈,Ubisoft,FPS
17,18,(-1),철권 7,BANDAI NAMCO Entertainment,액션
18,19,(NEW),단간론파: 희망의 학원과 절망의 고교생,"Spike Chunsoft Co., Ltd.",어드벤처
19,20,(NEW),NBA 2K20,2K,스포츠
20,21,(-3),보더랜드 3,2K,롤플레잉
21,22,(+1),더 포레스트,Endnight Games Ltd,서바이벌
22,23,(+3),다크 소울 3,"FromSoftware, Inc., BANDAI NAMCO Entertainment",롤플레잉
23,24,(NEW),세키로: 섀도우 다이 트와이스,Activision (Excluding Japan and Asia),액션
24,25,(-),마운트 앤 블레이드 2: 배너로드,TaleWorlds Entertainment,전략
25,26,(NEW),하데스,Supergiant Games,액션
26,27,(+2),러스트,Facepunch Studios,FPS
27,28,(NEW),폴아웃 4,Bethesda Softworks,롤플레잉
28,29,(NEW),둠 이터널,Bethesda Softworks,액션
29,30,(NEW),갱비스트,Double Fine Presents,액션
30,31,(-1),니드 포 스피드 히트,Electronic Arts,레이싱
31,32,(NEW),다키스트 던전,Red Hook Studios,롤플레잉
32,33,(NEW),다잉 라이트,Techland Publishing,액션
33,34,(+2),돈 스타브 투게더,Klei Entertainment,어드벤처
34,35,(NEW),디비니티: 오리지널 신 2,Larian Studios,롤플레잉
35,36,(NEW),할로우 나이트,Team Cherry,액션
36,37,(NEW),페르소나 4 골든,SEGA,롤플레잉
37,38,(NEW),서브노티카,Unknown Worlds Entertainment,어드벤처
38,39,(-4),래프트,Square Enix,어드벤처
39,40,(-7),컵헤드,Studio MDHR Entertainment Inc.,액션
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,FPS
1,2,(-),GTA 5,Rockstar Games,액션
2,3,(+1),사이버펑크 2077,CD PROJEKT RED,롤플레잉
3,4,(-1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
4,5,(-),스타듀밸리,ConcernedApe,전원 생활 시뮬레이션
5,6,(+1),어몽 어스,Innersloth,전략
6,7,(+1),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
7,8,(-2),문명 6,2K,턴제 전략
8,9,(+2),어쌔신크리드 오딧세이,Ubisoft,오픈월드 액션
9,10,(+3),레드 데드 리뎀션 2,Rockstar Games,오픈월드
10,11,(+3),디트로이트: 비컴 휴먼,Quantic Dream,액션
11,12,(+4),휴먼: 폴 플랫,Curve Digital,퍼즐
12,13,(-2),데스페라도스 3,THQ Nordic,전략
13,14,(NEW),호라이즌 제로 던 : 컴플리트 에디션,"PlayStation Mobile, Inc.",액션
14,15,(-),테라리아,Re-Logic,롤플레잉
15,16,(-7),데드 바이 데이라이트,Behaviour Digital Inc.,액션
16,17,(+2),단간론파: 희망의 학원과 절망의 고교생,"Spike Chunsoft Co., Ltd.",어드벤처
17,18,(-),철권 7,BANDAI NAMCO Entertainment,액션
18,19,(NEW),데스 스트랜딩,505 Games,액션
19,20,(+2),더 포레스트,Endnight Games Ltd,서바이벌
20,21,(+2),다크 소울 3,"FromSoftware, Inc., BANDAI NAMCO Entertainment",롤플레잉
21,22,(NEW),원피스 해적무쌍 4,BANDAI NAMCO Entertainment,액션
22,23,(+1),세키로: 섀도우 다이 트와이스,Activision (Excluding Japan and Asia),액션
23,24,(+2),하데스,Supergiant Games,액션
24,25,(+2),러스트,Facepunch Studios,FPS
25,26,(-5),보더랜드 3,2K,롤플레잉
26,27,(+3),갱비스트,Double Fine Presents,액션
27,28,(+9),페르소나 4 골든,SEGA,롤플레잉
28,29,(-1),폴아웃 4,Bethesda Softworks,롤플레잉
29,30,(-1),둠 이터널,Bethesda Softworks,액션
30,31,(-),니드 포 스피드 히트,Electronic Arts,레이싱
31,32,(+2),돈 스타브 투게더,Klei Entertainment,어드벤처
32,33,(+2),디비니티: 오리지널 신 2,Larian Studios,롤플레잉
33,34,(NEW),하우스 플리퍼,Frozen District,시뮬레이션
34,35,(+1),할로우 나이트,Team Cherry,액션
35,36,(NEW),씨 오브 시브즈,Xbox Game Studios,액션
36,37,(NEW),NBA 2K21,2K,스포츠
37,38,(NEW),저니,Annapurna Interactive,어드벤처
38,39,(NEW),삼국지 13,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
39,40,(NEW),타이탄폴 2,Electronic Arts,액션
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,FPS
1,2,(-),GTA 5,Rockstar Games,액션
2,3,(-),사이버펑크 2077,CD PROJEKT RED,롤플레잉
3,4,(+2),어몽 어스,ConcernedApe,캐주얼
4,5,(-1),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
5,6,(-1),스타듀밸리,ConcernedApe,롤플레잉
6,7,(-),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
7,8,(NEW),더 심즈 4,Electronic Arts,캐주얼
8,9,(+3),휴먼: 폴 플랫,Curve Digital,퍼즐
9,10,(+1),디트로이트: 비컴 휴먼,Quantic Dream,액션
10,11,(-1),레드 데드 리뎀션 2,Rockstar Games,액션
11,12,(NEW),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
12,13,(+1),호라이즌 제로 던 : 컴플리트 에디션,"PlayStation Mobile, Inc.",액션
13,14,(+2),데드 바이 데이라이트,Behaviour Digital Inc.,액션
14,15,(-),테라리아,Re-Logic,롤플레잉
15,16,(NEW),NBA 2K20,2K,스포츠
16,17,(+2),데스 스트랜딩,505 Games,액션
17,18,(-),철권 7,BANDAI NAMCO Entertainment,액션
18,19,(NEW),톰 클랜시 레인보우 식스 시즈,Ubisoft,FPS
19,20,(-),더 포레스트,Endnight Games Ltd,서바이벌
20,21,(NEW),로보토미 코퍼레이션,ProjectMoon,인디
21,22,(NEW),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
22,23,(+1),하데스,Supergiant Games,액션
23,24,(+1),러스트,Facepunch Studios,FPS
24,25,(+3),페르소나 4 골든,SEGA,롤플레잉
25,26,(NEW),소드 아트 온라인 앨리시제이션 리코리스,BANDAI NAMCO Entertainment,액션
26,27,(+5),돈 스타브 투게더,Klei Entertainment,어드벤처
27,28,(+8),씨 오브 시브즈,Xbox Game Studios,액션
28,29,(NEW),마운트 앤 블레이드 2: 배너로드,TaleWorlds Entertainment,전략
29,30,(NEW),킬링 플로어 2,Tripwire Interactive,FPS
30,31,(NEW),다잉 라이트,Techland Publishing,액션
31,32,(NEW),카타나 제로,Devolver Digital,액션
32,33,(NEW),왓치독스 2,Ubisoft,액션
33,34,(NEW),타이탄폴 2,Electronic Arts,액션
34,35,(NEW),래프트,Square Enix,어드벤처
35,36,(NEW),비트 세이버,Beat Games,인디
36,37,(NEW),더 크루 2,Ubisoft,레이싱
37,38,(NEW),림월드,Ludeon Studios,전략
38,39,(NEW),풋볼 매니저 2020,SEGA,시뮬레이션
39,40,(NEW),문명 5,2K,전략
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,FPS
1,2,(-),GTA 5,Rockstar Games,액션
2,3,(-),사이버펑크 2077,CD PROJEKT RED,롤플레잉
3,4,(+2),스타듀밸리,ConcernedApe,롤플레잉
4,5,(+2),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
5,6,(NEW),갱비스트,Double Fine Presents,액션
6,7,(+1),더 심즈 4,Electronic Arts,캐주얼
7,8,(NEW),페어리 테일,"KOEI TECMO GAMES CO., LTD.",액션
8,9,(NEW),어쌔신크리드 오딧세이,Ubisoft,롤플레잉
9,10,(+7),데스 스트랜딩,505 Games,액션
10,11,(-2),휴먼: 폴 플랫,Curve Digital,퍼즐
11,12,(NEW),언더테일,tobyfox,롤플레잉
12,13,(-3),디트로이트: 비컴 휴먼,Quantic Dream,액션
13,14,(-3),레드 데드 리뎀션 2,Rockstar Games,액션
14,15,(NEW),문명 6,2K,전략
15,16,(-3),호라이즌 제로 던 : 컴플리트 에디션,"PlayStation Mobile, Inc.",액션
16,17,(NEW),헌터스 아레나: 레전드,Mantisco,액션
17,18,(+1),톰 클랜시 레인보우 식스 시즈,Ubisoft,FPS
18,19,(+1),더 포레스트,Endnight Games Ltd,서바이벌
19,20,(NEW),데스페라도스 3,THQ Nordic,전략
20,21,(NEW),세키로: 섀도우 다이 트와이스,Activision (Excluding Japan and Asia),액션
21,22,(-),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
22,23,(-2),로보토미 코퍼레이션,ProjectMoon,인디
23,24,(NEW),원피스 해적무쌍 4,BANDAI NAMCO Entertainment,액션
24,25,(-1),러스트,Facepunch Studios,FPS
25,26,(-3),하데스,Supergiant Games,액션
26,27,(NEW),슈퍼 버니 맨,Catobyte Ltd,액션
27,28,(-18),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
28,29,(NEW),니어: 오토마타,Square Enix,액션
29,30,(NEW),NBA 2K21,2K,스포츠
30,31,(-3),씨 오브 시브즈,Xbox Game Studios,액션
31,32,(NEW),파크라이 5,Ubisoft,액션
32,33,(NEW),할로우 나이트,Team Cherry,액션
33,34,(-5),마운트 앤 블레이드 2: 배너로드,TaleWorlds Entertainment,전략
34,35,(-1),타이탄폴 2,Electronic Arts,액션
35,36,(-11),페르소나 4 골든,SEGA,롤플레잉
36,37,(NEW),삼국지 13,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
37,38,(NEW),서브노티카,Unknown Worlds Entertainment,어드벤처
38,39,(NEW),폴아웃 4,Bethesda Softworks,롤플레잉
39,40,(-5),래프트,Square Enix,어드벤처
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,FPS
1,2,(NEW),어몽 어스,Innersloth,캐주얼
2,3,(-1),GTA 5,Rockstar Games,액션
3,4,(-),스타듀밸리,ConcernedApe,롤플레잉
4,5,(-2),사이버펑크 2077,CD PROJEKT RED,롤플레잉
5,6,(-),갱비스트,Double Fine Presents,액션
6,7,(-2),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
7,8,(NEW),콜 오브 듀티 : 블랙 옵스 3,"Activision, Aspyr (Mac)",액션
8,9,(-2),더 심즈 4,Electronic Arts,캐주얼
9,10,(-),데스 스트랜딩,505 Games,액션
10,11,(-2),어쌔신크리드 오딧세이,Ubisoft,롤플레잉
11,12,(NEW),옥토패스 트래블러,Square Enix,롤플레잉
12,13,(+2),문명 6,2K,전략
13,14,(+3),헌터스 아레나: 레전드,Mantisco,액션
14,15,(+1),호라이즌 제로 던 : 컴플리트 에디션,"PlayStation Mobile, Inc.",액션
15,16,(-3),디트로이트: 비컴 휴먼,Quantic Dream,액션
16,17,(+1),톰 클랜시 레인보우 식스 시즈,Ubisoft,FPS
17,18,(+3),세키로: 섀도우 다이 트와이스,Activision (Excluding Japan and Asia),액션
18,19,(+3),시티즈: 스카이 라인,Paradox Interactive,시뮬레이션
19,20,(NEW),라이즈 오브 더 툼 레이더,Square Enix,액션
20,21,(NEW),다크 소울 3,"FromSoftware, Inc., BANDAI NAMCO Entertainment",롤플레잉
21,22,(+1),로보토미 코퍼레이션,ProjectMoon,인디
22,23,(+8),씨 오브 시브즈,Xbox Game Studios,액션
23,24,(+4),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
24,25,(NEW),스쿼드,Offworld Industries,액션
25,26,(NEW),건파이어 리본,Duoyi (Hong Kong) Interactive Entertainment Limited,액션
26,27,(NEW),돈 스타브 투게더,Klei Entertainment,어드벤처
27,28,(NEW),디비니티: 오리지널 신 2,Larian Studios,롤플레잉
28,29,(+9),서브노티카,Unknown Worlds Entertainment,어드벤처
29,30,(NEW),아리아 크로니클,CREST,캐주얼
30,31,(+9),래프트,Square Enix,어드벤처
31,32,(NEW),유로 트럭 시뮬레이터 2,SCS Software,시뮬레이션
32,33,(NEW),림월드,Ludeon Studios,전략
33,34,(+2),페르소나 4 골든,SEGA,롤플레잉
34,35,(+4),폴아웃 4,Bethesda Softworks,롤플레잉
35,36,(NEW),풋볼 매니저 2020,SEGA,시뮬레이션
36,37,(NEW),그린 헬,Creepy Jar,인디
37,38,(NEW),스타워즈 제다이: 오더의 몰락™,Electronic Arts,액션
38,39,(NEW),코난 엑자일,Funcom,액션
39,40,(NEW),컵헤드,Studio MDHR Entertainment Inc.,액션
0,1,(-),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
1,2,(-),어몽 어스,Innersloth,전략
2,3,(-),GTA 5,Rockstar Games,오픈월드 범죄 액션
3,4,(-),스타듀밸리,ConcernedApe,전원 생활 시뮬레이션
4,5,(+4),더 심즈 4,Electronic Arts,시뮬레이션
5,6,(NEW),데드 바이 데이라이트,Behaviour Digital Inc.,액션
6,7,(+3),데스 스트랜딩,505 Games,액션
7,8,(+3),어쌔신크리드 오딧세이,Ubisoft,오픈월드 액션
8,9,(NEW),휴먼: 폴 플랫,Curve Digital,퍼즐
9,10,(NEW),삼국지14,"KOEI TECMO GAMES CO., LTD.",시뮬레이션
10,11,(NEW),레드 데드 리뎀션 2,Rockstar Games,액션
11,12,(+1),문명 6,2K,전략
12,13,(NEW),테라리아,Re-Logic,롤플레잉
13,14,(+1),호라이즌 제로 던 : 컴플리트 에디션,"PlayStation Mobile, Inc.",액션
14,15,(+1),디트로이트: 비컴 휴먼,Quantic Dream,액션
15,16,(+1),톰 클랜시 레인보우 식스 시즈,Ubisoft,FPS
16,17,(NEW),더 포레스트,Endnight Games Ltd,서바이벌
17,18,(-11),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
18,19,(+7),건파이어 리본,Duoyi (Hong Kong) Interactive Entertainment Limited,액션
19,20,(NEW),원피스 해적무쌍 4,BANDAI NAMCO Entertainment,액션
20,21,(NEW),하데스,Supergiant Games,액션
21,22,(-),로보토미 코퍼레이션,ProjectMoon,인디
22,23,(-),씨 오브 시브즈,Xbox Game Studios,액션
23,24,(NEW),폴가이즈,Devolver Digital,캐주얼
24,25,(+5),아리아 크로니클,CREST,캐주얼
25,26,(-2),아크: 서바이벌 이볼브드,Studio Wildcard,어드벤처
26,27,(+1),디비니티: 오리지널 신 2,Larian Studios,롤플레잉
27,28,(NEW),비트 세이버,Beat Games,인디
28,29,(-2),돈 스타브 투게더,Klei Entertainment,어드벤처
29,30,(-1),서브노티카,Unknown Worlds Entertainment,어드벤처
30,31,(-),래프트,Square Enix,어드벤처
31,32,(NEW),더 크루 2,Ubisoft,레이싱
32,33,(NEW),타이탄폴 2,Electronic Arts,액션
33,34,(NEW),카타나 제로,Devolver Digital,액션
34,35,(NEW),마운트 앤 블레이드 2: 배너로드,TaleWorlds Entertainment,전략
35,36,(NEW),GTFO,10 Chambers Collective,액션
36,37,(NEW),니드 포 스피드 히트,Electronic Arts,레이싱
37,38,(-2),풋볼 매니저 2020,SEGA,시뮬레이션
38,39,(-5),페르소나 4 골든,SEGA,롤플레잉
39,40,(-7),림월드,Ludeon Studios,전략
0,1,(+1),어몽 어스,Innersloth,전략
1,2,(-1),플레이어언노운스 배틀그라운드,PUBG Corporation,서바이벌 슈팅
2,3,(+21),폴가이즈,Devolver Digital,어드벤처
3,4,(-1),GTA 5,ConcernedApe,오픈월드 범죄 액션
4,5,(-1),스타듀밸리,ConcernedApe,전원 생활 시뮬레이션
5,6,(+12),몬스터 헌터 월드: 아이스본,"CAPCOM Co., Ltd.",액션
